Timestep,Traffic_Light_ID,State,Phase_Duration
3450,cluster_11502623497_1177160337,rrGGg,42.0
3450,cluster_664446535_8507351666,yyrrr,3.0
3451,cluster_10279701148_11630151856_663826006,GG,0.001
3451,cluster_11502623497_1177160337,rrGGg,42.0
3451,cluster_664446535_8507351666,rrGGG,42.0
3452,cluster_10279701148_11630151856_663826006,GG,0.001
3452,cluster_11502623497_1177160337,rryyy,3.0
3452,cluster_664446535_8507351666,rrGGG,42.0
3453,cluster_10279701148_11630151856_663826006,GG,0.001
3453,cluster_11502623497_1177160337,rryyy,3.0
3453,cluster_664446535_8507351666,rrGGG,42.0
3454,cluster_10279701148_11630151856_663826006,GG,0.001
3454,cluster_11502623497_1177160337,rryyy,3.0
3454,cluster_664446535_8507351666,rrGGG,42.0
3455,cluster_10279701148_11630151856_663826006,GG,0.001
3455,cluster_11502623497_1177160337,GGrrr,42.0
3455,cluster_664446535_8507351666,rrGGG,42.0
3456,cluster_10279701148_11630151856_663826006,GG,0.001
3456,cluster_11502623497_1177160337,GGrrr,42.0
3456,cluster_664446535_8507351666,rryyy,3.0
3457,cluster_10279701148_11630151856_663826006,GG,0.001
3457,cluster_11502623497_1177160337,GGrrr,42.0
3457,cluster_664446535_8507351666,rryyy,3.0
3458,cluster_10279701148_11630151856_663826006,GG,0.001
3458,cluster_11502623497_1177160337,GGrrr,42.0
3458,cluster_664446535_8507351666,rryyy,3.0
3459,cluster_10279701148_11630151856_663826006,GG,0.001
3459,cluster_11502623497_1177160337,GGrrr,42.0
3459,cluster_664446535_8507351666,GGrrr,42.0
3460,cluster_10279701148_11630151856_663826006,GG,0.001
3460,cluster_11502623497_1177160337,yyrrr,3.0
3460,cluster_664446535_8507351666,GGrrr,42.0
3461,cluster_10279701148_11630151856_663826006,GG,0.001
3461,cluster_11502623497_1177160337,yyrrr,3.0
3461,cluster_664446535_8507351666,GGrrr,42.0
3462,cluster_10279701148_11630151856_663826006,GG,0.001
3462,cluster_11502623497_1177160337,yyrrr,3.0
3462,cluster_664446535_8507351666,GGrrr,42.0
3463,cluster_10279701148_11630151856_663826006,GG,0.001
3463,cluster_11502623497_1177160337,rrGGg,42.0
3463,cluster_664446535_8507351666,GGrrr,42.0
3464,cluster_10279701148_11630151856_663826006,GG,0.001
3464,cluster_11502623497_1177160337,rrGGg,42.0
3464,cluster_664446535_8507351666,yyrrr,3.0
3465,cluster_10279701148_11630151856_663826006,GG,0.001
3465,cluster_11502623497_1177160337,rrGGg,42.0
3465,cluster_664446535_8507351666,yyrrr,3.0
3466,cluster_10279701148_11630151856_663826006,GG,0.001
3466,cluster_11502623497_1177160337,rrGGg,42.0
3466,cluster_664446535_8507351666,yyrrr,3.0
3467,cluster_10279701148_11630151856_663826006,GG,0.001
3467,cluster_11502623497_1177160337,rrGGg,42.0
3467,cluster_664446535_8507351666,rrGGG,42.0
3468,cluster_10279701148_11630151856_663826006,GG,0.001
3468,cluster_11502623497_1177160337,rryyy,3.0
3468,cluster_664446535_8507351666,rrGGG,42.0
3469,cluster_10279701148_11630151856_663826006,GG,0.001
3469,cluster_11502623497_1177160337,rryyy,3.0
3469,cluster_664446535_8507351666,rrGGG,42.0
3470,cluster_10279701148_11630151856_663826006,GG,0.001
3470,cluster_11502623497_1177160337,rryyy,3.0
3470,cluster_664446535_8507351666,rrGGG,42.0
3471,cluster_10279701148_11630151856_663826006,GG,0.001
3471,cluster_11502623497_1177160337,GGrrr,42.0
3471,cluster_664446535_8507351666,rrGGG,42.0
3472,cluster_10279701148_11630151856_663826006,GG,0.001
3472,cluster_11502623497_1177160337,GGrrr,42.0
3472,cluster_664446535_8507351666,rryyy,3.0
3473,cluster_10279701148_11630151856_663826006,GG,0.001
3473,cluster_11502623497_1177160337,GGrrr,42.0
3473,cluster_664446535_8507351666,rryyy,3.0
3474,cluster_10279701148_11630151856_663826006,GG,0.001
3474,cluster_11502623497_1177160337,GGrrr,42.0
3474,cluster_664446535_8507351666,rryyy,3.0
3475,cluster_10279701148_11630151856_663826006,GG,0.001
3475,cluster_11502623497_1177160337,GGrrr,42.0
3475,cluster_664446535_8507351666,GGrrr,42.0
3476,cluster_10279701148_11630151856_663826006,GG,0.001
3476,cluster_11502623497_1177160337,yyrrr,3.0
3476,cluster_664446535_8507351666,GGrrr,42.0
3477,cluster_10279701148_11630151856_663826006,GG,0.001
3477,cluster_11502623497_1177160337,yyrrr,3.0
3477,cluster_664446535_8507351666,GGrrr,42.0
3478,cluster_10279701148_11630151856_663826006,GG,0.001
3478,cluster_11502623497_1177160337,yyrrr,3.0
3478,cluster_664446535_8507351666,GGrrr,42.0
3479,cluster_10279701148_11630151856_663826006,GG,0.001
3479,cluster_11502623497_1177160337,rrGGg,42.0
3479,cluster_664446535_8507351666,GGrrr,42.0
3480,cluster_10279701148_11630151856_663826006,GG,0.001
3480,cluster_11502623497_1177160337,rrGGg,42.0
3480,cluster_664446535_8507351666,yyrrr,3.0
3481,cluster_10279701148_11630151856_663826006,GG,0.001
3481,cluster_11502623497_1177160337,rrGGg,42.0
3481,cluster_664446535_8507351666,yyrrr,3.0
3482,cluster_10279701148_11630151856_663826006,GG,0.001
3482,cluster_11502623497_1177160337,rrGGg,42.0
3482,cluster_664446535_8507351666,yyrrr,3.0
3483,cluster_10279701148_11630151856_663826006,GG,0.001
3483,cluster_11502623497_1177160337,rrGGg,42.0
3483,cluster_664446535_8507351666,rrGGG,42.0
3484,cluster_10279701148_11630151856_663826006,GG,0.001
3484,cluster_11502623497_1177160337,rryyy,3.0
3484,cluster_664446535_8507351666,rrGGG,42.0
3485,cluster_10279701148_11630151856_663826006,GG,0.001
3485,cluster_11502623497_1177160337,rryyy,3.0
3485,cluster_664446535_8507351666,rrGGG,42.0
3486,cluster_10279701148_11630151856_663826006,GG,0.001
3486,cluster_11502623497_1177160337,rryyy,3.0
3486,cluster_664446535_8507351666,rrGGG,42.0
3487,cluster_10279701148_11630151856_663826006,GG,0.001
3487,cluster_11502623497_1177160337,GGrrr,42.0
3487,cluster_664446535_8507351666,rrGGG,42.0
3488,cluster_10279701148_11630151856_663826006,GG,0.001
3488,cluster_11502623497_1177160337,GGrrr,42.0
3488,cluster_664446535_8507351666,rryyy,3.0
3489,cluster_10279701148_11630151856_663826006,GG,0.001
3489,cluster_11502623497_1177160337,GGrrr,42.0
3489,cluster_664446535_8507351666,rryyy,3.0
3490,cluster_10279701148_11630151856_663826006,GG,0.001
3490,cluster_11502623497_1177160337,GGrrr,42.0
3490,cluster_664446535_8507351666,rryyy,3.0
3491,cluster_10279701148_11630151856_663826006,GG,0.001
3491,cluster_11502623497_1177160337,GGrrr,42.0
3491,cluster_664446535_8507351666,GGrrr,42.0
3492,cluster_10279701148_11630151856_663826006,GG,0.001
3492,cluster_11502623497_1177160337,yyrrr,3.0
3492,cluster_664446535_8507351666,GGrrr,42.0
3493,cluster_10279701148_11630151856_663826006,GG,0.001
3493,cluster_11502623497_1177160337,yyrrr,3.0
3493,cluster_664446535_8507351666,GGrrr,42.0
3494,cluster_10279701148_11630151856_663826006,GG,0.001
3494,cluster_11502623497_1177160337,yyrrr,3.0
3494,cluster_664446535_8507351666,GGrrr,42.0
3495,cluster_10279701148_11630151856_663826006,GG,0.001
3495,cluster_11502623497_1177160337,rrGGg,42.0
3495,cluster_664446535_8507351666,GGrrr,42.0
3496,cluster_10279701148_11630151856_663826006,GG,0.001
3496,cluster_11502623497_1177160337,rrGGg,42.0
3496,cluster_664446535_8507351666,yyrrr,3.0
3497,cluster_10279701148_11630151856_663826006,GG,0.001
3497,cluster_11502623497_1177160337,rrGGg,42.0
3497,cluster_664446535_8507351666,yyrrr,3.0
3498,cluster_10279701148_11630151856_663826006,GG,0.001
3498,cluster_11502623497_1177160337,rrGGg,42.0
3498,cluster_664446535_8507351666,yyrrr,3.0
3499,cluster_10279701148_11630151856_663826006,GG,0.001
3499,cluster_11502623497_1177160337,rrGGg,42.0
3499,cluster_664446535_8507351666,rrGGG,42.0
3500,cluster_10279701148_11630151856_663826006,GG,0.001
3500,cluster_11502623497_1177160337,rryyy,3.0
3500,cluster_664446535_8507351666,rrGGG,42.0
3501,cluster_10279701148_11630151856_663826006,GG,0.001
3501,cluster_11502623497_1177160337,rryyy,3.0
3501,cluster_664446535_8507351666,rrGGG,42.0
3502,cluster_10279701148_11630151856_663826006,GG,0.001
3502,cluster_11502623497_1177160337,rryyy,3.0
3502,cluster_664446535_8507351666,rrGGG,42.0
3503,cluster_10279701148_11630151856_663826006,GG,0.001
3503,cluster_11502623497_1177160337,GGrrr,42.0
3503,cluster_664446535_8507351666,rrGGG,42.0
3504,cluster_10279701148_11630151856_663826006,GG,0.001
3504,cluster_11502623497_1177160337,GGrrr,42.0
3504,cluster_664446535_8507351666,rryyy,3.0
3505,cluster_10279701148_11630151856_663826006,GG,0.001
3505,cluster_11502623497_1177160337,GGrrr,42.0
3505,cluster_664446535_8507351666,rryyy,3.0
3506,cluster_10279701148_11630151856_663826006,GG,0.001
3506,cluster_11502623497_1177160337,GGrrr,42.0
3506,cluster_664446535_8507351666,rryyy,3.0
3507,cluster_10279701148_11630151856_663826006,GG,0.001
3507,cluster_11502623497_1177160337,GGrrr,42.0
3507,cluster_664446535_8507351666,GGrrr,42.0
3508,cluster_10279701148_11630151856_663826006,GG,0.001
3508,cluster_11502623497_1177160337,yyrrr,3.0
3508,cluster_664446535_8507351666,GGrrr,42.0
3509,cluster_10279701148_11630151856_663826006,GG,0.001
3509,cluster_11502623497_1177160337,yyrrr,3.0
3509,cluster_664446535_8507351666,GGrrr,42.0
3510,cluster_10279701148_11630151856_663826006,GG,0.001
3510,cluster_11502623497_1177160337,yyrrr,3.0
3510,cluster_664446535_8507351666,GGrrr,42.0
3511,cluster_10279701148_11630151856_663826006,GG,0.001
3511,cluster_11502623497_1177160337,rrGGg,42.0
3511,cluster_664446535_8507351666,GGrrr,42.0
3512,cluster_10279701148_11630151856_663826006,GG,0.001
3512,cluster_11502623497_1177160337,rrGGg,42.0
3512,cluster_664446535_8507351666,yyrrr,3.0
3513,cluster_10279701148_11630151856_663826006,GG,0.001
3513,cluster_11502623497_1177160337,rrGGg,42.0
3513,cluster_664446535_8507351666,yyrrr,3.0
3514,cluster_10279701148_11630151856_663826006,GG,0.001
3514,cluster_11502623497_1177160337,rrGGg,42.0
3514,cluster_664446535_8507351666,yyrrr,3.0
3515,cluster_10279701148_11630151856_663826006,GG,0.001
3515,cluster_11502623497_1177160337,rrGGg,42.0
3515,cluster_664446535_8507351666,rrGGG,42.0
3516,cluster_10279701148_11630151856_663826006,GG,0.001
3516,cluster_11502623497_1177160337,rryyy,3.0
3516,cluster_664446535_8507351666,rrGGG,42.0
3517,cluster_10279701148_11630151856_663826006,GG,0.001
3517,cluster_11502623497_1177160337,rryyy,3.0
3517,cluster_664446535_8507351666,rrGGG,42.0
3518,cluster_10279701148_11630151856_663826006,GG,0.001
3518,cluster_11502623497_1177160337,rryyy,3.0
3518,cluster_664446535_8507351666,rrGGG,42.0
3519,cluster_10279701148_11630151856_663826006,GG,0.001
3519,cluster_11502623497_1177160337,GGrrr,42.0
3519,cluster_664446535_8507351666,rrGGG,42.0
3520,cluster_10279701148_11630151856_663826006,GG,0.001
3520,cluster_11502623497_1177160337,GGrrr,42.0
3520,cluster_664446535_8507351666,rryyy,3.0
3521,cluster_10279701148_11630151856_663826006,GG,0.001
3521,cluster_11502623497_1177160337,GGrrr,42.0
3521,cluster_664446535_8507351666,rryyy,3.0
3522,cluster_10279701148_11630151856_663826006,GG,0.001
3522,cluster_11502623497_1177160337,GGrrr,42.0
3522,cluster_664446535_8507351666,rryyy,3.0
3523,cluster_10279701148_11630151856_663826006,GG,0.001
3523,cluster_11502623497_1177160337,GGrrr,42.0
3523,cluster_664446535_8507351666,GGrrr,42.0
3524,cluster_10279701148_11630151856_663826006,GG,0.001
3524,cluster_11502623497_1177160337,yyrrr,3.0
3524,cluster_664446535_8507351666,GGrrr,42.0
3525,cluster_10279701148_11630151856_663826006,GG,0.001
3525,cluster_11502623497_1177160337,yyrrr,3.0
3525,cluster_664446535_8507351666,GGrrr,42.0
3526,cluster_10279701148_11630151856_663826006,GG,0.001
3526,cluster_11502623497_1177160337,yyrrr,3.0
3526,cluster_664446535_8507351666,GGrrr,42.0
3527,cluster_10279701148_11630151856_663826006,GG,0.001
3527,cluster_11502623497_1177160337,rrGGg,42.0
3527,cluster_664446535_8507351666,GGrrr,42.0
3528,cluster_10279701148_11630151856_663826006,GG,0.001
3528,cluster_11502623497_1177160337,rrGGg,42.0
3528,cluster_664446535_8507351666,yyrrr,3.0
3529,cluster_10279701148_11630151856_663826006,GG,0.001
3529,cluster_11502623497_1177160337,rrGGg,42.0
3529,cluster_664446535_8507351666,yyrrr,3.0
3530,cluster_10279701148_11630151856_663826006,GG,0.001
3530,cluster_11502623497_1177160337,rrGGg,42.0
3530,cluster_664446535_8507351666,yyrrr,3.0
3531,cluster_10279701148_11630151856_663826006,GG,0.001
3531,cluster_11502623497_1177160337,rrGGg,42.0
3531,cluster_664446535_8507351666,rrGGG,42.0
3532,cluster_10279701148_11630151856_663826006,GG,0.001
3532,cluster_11502623497_1177160337,rryyy,3.0
3532,cluster_664446535_8507351666,rrGGG,42.0
3533,cluster_10279701148_11630151856_663826006,GG,0.001
3533,cluster_11502623497_1177160337,rryyy,3.0
3533,cluster_664446535_8507351666,rrGGG,42.0
3534,cluster_10279701148_11630151856_663826006,GG,0.001
3534,cluster_11502623497_1177160337,rryyy,3.0
3534,cluster_664446535_8507351666,rrGGG,42.0
3535,cluster_10279701148_11630151856_663826006,GG,0.001
3535,cluster_11502623497_1177160337,GGrrr,42.0
3535,cluster_664446535_8507351666,rrGGG,42.0
3536,cluster_10279701148_11630151856_663826006,GG,0.001
3536,cluster_11502623497_1177160337,GGrrr,42.0
3536,cluster_664446535_8507351666,rryyy,3.0
3537,cluster_10279701148_11630151856_663826006,GG,0.001
3537,cluster_11502623497_1177160337,GGrrr,42.0
3537,cluster_664446535_8507351666,rryyy,3.0
3538,cluster_10279701148_11630151856_663826006,GG,0.001
3538,cluster_11502623497_1177160337,GGrrr,42.0
3538,cluster_664446535_8507351666,rryyy,3.0
3539,cluster_10279701148_11630151856_663826006,GG,0.001
3539,cluster_11502623497_1177160337,GGrrr,42.0
3539,cluster_664446535_8507351666,GGrrr,42.0
3540,cluster_10279701148_11630151856_663826006,GG,0.001
3540,cluster_11502623497_1177160337,yyrrr,3.0
3540,cluster_664446535_8507351666,GGrrr,42.0
3541,cluster_10279701148_11630151856_663826006,GG,0.001
3541,cluster_11502623497_1177160337,yyrrr,3.0
3541,cluster_664446535_8507351666,GGrrr,42.0
3542,cluster_10279701148_11630151856_663826006,GG,0.001
3542,cluster_11502623497_1177160337,yyrrr,3.0
3542,cluster_664446535_8507351666,GGrrr,42.0
3543,cluster_10279701148_11630151856_663826006,GG,0.001
3543,cluster_11502623497_1177160337,rrGGg,42.0
3543,cluster_664446535_8507351666,GGrrr,42.0
3544,cluster_10279701148_11630151856_663826006,GG,0.001
3544,cluster_11502623497_1177160337,rrGGg,42.0
3544,cluster_664446535_8507351666,yyrrr,3.0
3545,cluster_10279701148_11630151856_663826006,GG,0.001
3545,cluster_11502623497_1177160337,rrGGg,42.0
3545,cluster_664446535_8507351666,yyrrr,3.0
3546,cluster_10279701148_11630151856_663826006,GG,0.001
3546,cluster_11502623497_1177160337,rrGGg,42.0
3546,cluster_664446535_8507351666,yyrrr,3.0
3547,cluster_10279701148_11630151856_663826006,GG,0.001
3547,cluster_11502623497_1177160337,rrGGg,42.0
3547,cluster_664446535_8507351666,rrGGG,42.0
3548,cluster_10279701148_11630151856_663826006,GG,0.001
3548,cluster_11502623497_1177160337,rryyy,3.0
3548,cluster_664446535_8507351666,rrGGG,42.0
3549,cluster_10279701148_11630151856_663826006,GG,0.001
3549,cluster_11502623497_1177160337,rryyy,3.0
3549,cluster_664446535_8507351666,rrGGG,42.0
3550,cluster_10279701148_11630151856_663826006,GG,0.001
3550,cluster_11502623497_1177160337,rryyy,3.0
3550,cluster_664446535_8507351666,rrGGG,42.0
3551,cluster_10279701148_11630151856_663826006,GG,0.001
3551,cluster_11502623497_1177160337,GGrrr,42.0
3551,cluster_664446535_8507351666,rrGGG,42.0
3552,cluster_10279701148_11630151856_663826006,GG,0.001
3552,cluster_11502623497_1177160337,GGrrr,42.0
3552,cluster_664446535_8507351666,rryyy,3.0
3553,cluster_10279701148_11630151856_663826006,GG,0.001
3553,cluster_11502623497_1177160337,GGrrr,42.0
3553,cluster_664446535_8507351666,rryyy,3.0
3554,cluster_10279701148_11630151856_663826006,GG,0.001
3554,cluster_11502623497_1177160337,GGrrr,42.0
3554,cluster_664446535_8507351666,rryyy,3.0
3555,cluster_10279701148_11630151856_663826006,GG,0.001
3555,cluster_11502623497_1177160337,GGrrr,42.0
3555,cluster_664446535_8507351666,GGrrr,42.0
3556,cluster_10279701148_11630151856_663826006,GG,0.001
3556,cluster_11502623497_1177160337,yyrrr,3.0
3556,cluster_664446535_8507351666,GGrrr,42.0
3557,cluster_10279701148_11630151856_663826006,GG,0.001
3557,cluster_11502623497_1177160337,yyrrr,3.0
3557,cluster_664446535_8507351666,GGrrr,42.0
3558,cluster_10279701148_11630151856_663826006,GG,0.001
3558,cluster_11502623497_1177160337,yyrrr,3.0
3558,cluster_664446535_8507351666,GGrrr,42.0
3559,cluster_10279701148_11630151856_663826006,GG,0.001
3559,cluster_11502623497_1177160337,rrGGg,42.0
3559,cluster_664446535_8507351666,GGrrr,42.0
3560,cluster_10279701148_11630151856_663826006,GG,0.001
3560,cluster_11502623497_1177160337,rrGGg,42.0
3560,cluster_664446535_8507351666,yyrrr,3.0
3561,cluster_10279701148_11630151856_663826006,GG,0.001
3561,cluster_11502623497_1177160337,rrGGg,42.0
3561,cluster_664446535_8507351666,yyrrr,3.0
3562,cluster_10279701148_11630151856_663826006,GG,0.001
3562,cluster_11502623497_1177160337,rrGGg,42.0
3562,cluster_664446535_8507351666,yyrrr,3.0
3563,cluster_10279701148_11630151856_663826006,GG,0.001
3563,cluster_11502623497_1177160337,rrGGg,42.0
3563,cluster_664446535_8507351666,rrGGG,42.0
3564,cluster_10279701148_11630151856_663826006,GG,0.001
3564,cluster_11502623497_1177160337,rryyy,3.0
3564,cluster_664446535_8507351666,rrGGG,42.0
3565,cluster_10279701148_11630151856_663826006,GG,0.001
3565,cluster_11502623497_1177160337,rryyy,3.0
3565,cluster_664446535_8507351666,rrGGG,42.0
3566,cluster_10279701148_11630151856_663826006,GG,0.001
3566,cluster_11502623497_1177160337,rryyy,3.0
3566,cluster_664446535_8507351666,rrGGG,42.0
3567,cluster_10279701148_11630151856_663826006,GG,0.001
3567,cluster_11502623497_1177160337,GGrrr,42.0
3567,cluster_664446535_8507351666,rrGGG,42.0
3568,cluster_10279701148_11630151856_663826006,GG,0.001
3568,cluster_11502623497_1177160337,GGrrr,42.0
3568,cluster_664446535_8507351666,rryyy,3.0
3569,cluster_10279701148_11630151856_663826006,GG,0.001
3569,cluster_11502623497_1177160337,GGrrr,42.0
3569,cluster_664446535_8507351666,rryyy,3.0
3570,cluster_10279701148_11630151856_663826006,GG,0.001
3570,cluster_11502623497_1177160337,GGrrr,42.0
3570,cluster_664446535_8507351666,rryyy,3.0
3571,cluster_10279701148_11630151856_663826006,GG,0.001
3571,cluster_11502623497_1177160337,GGrrr,42.0
3571,cluster_664446535_8507351666,GGrrr,42.0
3572,cluster_10279701148_11630151856_663826006,GG,0.001
3572,cluster_11502623497_1177160337,yyrrr,3.0
3572,cluster_664446535_8507351666,GGrrr,42.0
3573,cluster_10279701148_11630151856_663826006,GG,0.001
3573,cluster_11502623497_1177160337,yyrrr,3.0
3573,cluster_664446535_8507351666,GGrrr,42.0
3574,cluster_10279701148_11630151856_663826006,GG,0.001
3574,cluster_11502623497_1177160337,yyrrr,3.0
3574,cluster_664446535_8507351666,GGrrr,42.0
3575,cluster_10279701148_11630151856_663826006,GG,0.001
3575,cluster_11502623497_1177160337,rrGGg,42.0
3575,cluster_664446535_8507351666,GGrrr,42.0
3576,cluster_10279701148_11630151856_663826006,GG,0.001
3576,cluster_11502623497_1177160337,rrGGg,42.0
3576,cluster_664446535_8507351666,yyrrr,3.0
